code|1,code|1|type,description,hospital_name,hospital_city,hospital_state,med_min,med_max
309,APR-DRG,OTHER SIGNIFICANT HIP AND FEMUR SURGERY,Mayo Clinic,Phoenix,AZ,5504.27,49988.17999999999
309,MS-DRG,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,The Cleveland Clinic Foundation,Cleveland,OH,7154.28,32869.0
309,MS-DRG,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,7154.28,32869.0
309,MS-DRG,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,The Mount Sinai Hospital,New York,NY,4609.14,27735.48
309,MS-DRG,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,22202.81
309,MS-DRG,Cardiac Arrhythmia & Conduction w/CC,The Cleveland Clinic Foundation,Cleveland,OH,7154.28,32869.0
309,MS-DRG,Cardiac Arrhythmia And Conduction Disorders With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,3443.98,9933.79
309,MS-DRG,Cardiac Arrhythmia And Conduction Disorders With Cc,Mayo Clinic,Phoenix,AZ,5057.4,27650.14
309,MS-DRG,Cardiac Arrhythmia And Conduction Disorders With Cc,The Johns Hopkins Hospital,Baltimore,MD,2814.4,22199.26
310,APR-DRG,VERTEBRAL AND INTERVERTEBRAL SPINAL PROCEDURES INCLUDING DISC PROCEDURES,Mayo Clinic,Phoenix,AZ,4749.764999999999,134761.08
310,EAPG,DEVELOPMENTAL AND NEUROPSYCHOLOGICAL TESTING,The Mount Sinai Hospital,New York,NY,163.37,395.29
310,MS-DRG,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,5607.72,22492.0
310,MS-DRG,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,5607.72,22492.0
310,MS-DRG,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,3422.66,20595.84
310,MS-DRG,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,17125.26
310,MS-DRG,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC,Mayo Clinic,Phoenix,AZ,3755.53,21939.59
310,MS-DRG,Cardiac Arrhythmia And Conduction Disorders Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,3613.93,7272.15
310,MS-DRG,Cardiac Arrhythmia And Conduction Disorders Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,4568.86,18356.59
310,MS-DRG,Cardiac arrhythmia & conduction disorders w/o CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,5607.72,22492.0
312,APR-DRG,SKIN GRAFT FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DIAGNOSES,Mayo Clinic,Phoenix,AZ,5189.4,137261.63
312,MS-DRG,SYNCOPE & COLLAPSE,The Cleveland Clinic Foundation,Cleveland,OH,8289.69,29791.0
312,MS-DRG,SYNCOPE AND COLLAPSE,The Cleveland Clinic Foundation,Cleveland,OH,8289.69,29791.0
312,MS-DRG,SYNCOPE AND COLLAPSE,The Mount Sinai Hospital,New York,NY,5344.42,32160.04
312,MS-DRG,SYNCOPE AND COLLAPSE,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,25930.43
312,MS-DRG,Syncope & Collapse,The Cleveland Clinic Foundation,Cleveland,OH,8289.69,29791.0
312,MS-DRG,Syncope And Collapse,Johns Hopkins Howard County Medical Center,Columbia,MD,1264.48,66713.33
312,MS-DRG,Syncope And Collapse,Mayo Clinic,Phoenix,AZ,5864.19,44857.19
312,MS-DRG,Syncope And Collapse,The Johns Hopkins Hospital,Baltimore,MD,1304.32,51408.34
313,APR-DRG,KNEE AND LOWER LEG PROCEDURES EXCEPT FOOT,Mayo Clinic,Phoenix,AZ,4329.389999999999,138456.06
313,MS-DRG,CHEST PAIN,The Cleveland Clinic Foundation,Cleveland,OH,6931.5,22799.0
313,MS-DRG,CHEST PAIN,The Mount Sinai Hospital,New York,NY,4478.54,26949.63
313,MS-DRG,CHEST PAIN,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,21471.41
313,MS-DRG,Chest Pain,Johns Hopkins Howard County Medical Center,Columbia,MD,11480.88,11480.88
313,MS-DRG,Chest Pain,Mayo Clinic,Phoenix,AZ,4914.1,25310.55
313,MS-DRG,Chest Pain,The Johns Hopkins Hospital,Baltimore,MD,2749.75,27644.23
313,MS-DRG,Chest pain,The Cleveland Clinic Foundation,Cleveland,OH,6931.5,22799.0
314,APR-DRG,FOOT AND TOE PROCEDURES,Mayo Clinic,Phoenix,AZ,4339.02,44317.2
314,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,59046.82
314,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,59046.82
314,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,The Mount Sinai Hospital,New York,NY,12957.2,77969.95
314,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,136860.18
314,MS-DRG,Other Circulatory System Diagnoses With McC,Mayo Clinic,Phoenix,AZ,14217.35,57038.53
314,MS-DRG,Other Circulatory System Diagnoses With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,2427.73,60615.69
314,MS-DRG,Other Circulatory System Diagnoses With Mcc,The Johns Hopkins Hospital,Baltimore,MD,9049.88,107709.97
314,MS-DRG,Other circulatory system diagnoses w/MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,59046.82
314,RC,Laboratory - Pathology: Biopsy,The Mount Sinai Hospital,New York,NY,2.07,2.63
315,APR-DRG,"SHOULDER, UPPER ARM AND FOREARM PROCEDURES EXCEPT JOINT REPLACEMENT",Mayo Clinic,Phoenix,AZ,4045.93,54465.57
315,EAPG,COUNSELLING OR INDIVIDUAL BRIEF PSYCHOTHERAPY,The Mount Sinai Hospital,New York,NY,122.52,296.46
315,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,The Cleveland Clinic Foundation,Cleveland,OH,9072.43,38669.0
315,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,9072.43,38669.0
315,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,The Mount Sinai Hospital,New York,NY,5986.87,36025.95
315,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,28500.31
315,MS-DRG,Other Circulatory System Diagnoses With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,3665.99,38654.17
315,MS-DRG,Other Circulatory System Diagnoses With Cc,Mayo Clinic,Phoenix,AZ,6569.12,35477.27
315,MS-DRG,Other Circulatory System Diagnoses With Cc,The Johns Hopkins Hospital,Baltimore,MD,3784.55,36562.85
315,MS-DRG,Other circulatory system diagnoses w/CC,The Cleveland Clinic Foundation,Cleveland,OH,9072.43,38669.0
316,APR-DRG,HAND AND WRIST PROCEDURES,Mayo Clinic,Phoenix,AZ,3470.21,34793.78
316,EAPG,INDIVIDUAL COMPREHENSIVE PSYCHOTHERAPY,The Mount Sinai Hospital,New York,NY,163.37,395.29
316,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,4902.0,22000.0
316,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,4902.0,22000.0
316,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,4287.3,25798.8
316,MS-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,25627.04
316,MS-DRG,Other Circulatory System Diagnoses Without Cc/McC,Mayo Clinic,Phoenix,AZ,4704.26,35031.43
316,MS-DRG,Other Circulatory System Diagnoses Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,3895.35,5569.53
316,MS-DRG,Other Circulatory System Diagnoses Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,2360.54,41056.91
316,MS-DRG,Other circulatory system diagnoses w/o CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,4902.0,22000.0
321,APR-DRG,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES,Mayo Clinic,Phoenix,AZ,6712.23,84667.78
321,EAPG,CRISIS INTERVENTION,The Mount Sinai Hospital,New York,NY,163.37,395.29
321,MS-DRG,KIDNEY & URINARY TRACT INFECTIONS AGE >17 W/O CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,81728.84
321,MS-DRG,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/INTRALUMINAL DEVICES,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,119642.0
321,MS-DRG,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/INTRALUMINAL DEVICES,The Mount Sinai Hospital,New York,NY,17792.25,107064.82
321,MS-DRG,"Per cardiovascular procedure w/drug or non-drug-eluting
stent w/MCC or 4+ vessels/stents",The Cleveland Clinic Foundation,Cleveland,OH,16500.0,119642.0
321,MS-DRG,Per cardiovascular procedure w/drug or non-drug-eluting stent w/MCC or 4+ vessels/stents,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,119642.0
321,MS-DRG,Percutaneous Cardiovascular Procedures With Intraluminal Device With McC Or 4+ Arteries/Intraluminal Devices,Mayo Clinic,Phoenix,AZ,19522.63,107556.56
321,MS-DRG,Percutaneous Cardiovascular Procedures With Intraluminal Device With Mcc Or 4+ Arteries/Intraluminal,Johns Hopkins Howard County Medical Center,Columbia,MD,14276.25,103981.25
321,MS-DRG,Percutaneous Cardiovascular Procedures With Intraluminal Device With Mcc Or 4+ Arteries/Intraluminal,The Johns Hopkins Hospital,Baltimore,MD,13054.14,137076.72
321,MS-DRG,Percutaneous Cardiovascular Procedures with Intraluminal Device with MMC or 4+ Arteries/Intraluminal Devices,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,119642.0
322,EAPG,ANESTH BIOPSY OF THYROID,The Cleveland Clinic Foundation,Cleveland,OH,198.95,230.36
322,MS-DRG,KIDNEY & URINARY TRACT INFECTIONS AGE 0-17,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,52416.69
322,MS-DRG,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,The Cleveland Clinic Foundation,Cleveland,OH,16357.09,75177.0
322,MS-DRG,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,The Mount Sinai Hospital,New York,NY,11285.49,67910.39
322,MS-DRG,"Per cardiovasc procedure w/drug or non-drug-eluting stent
w/o MCC",The Cleveland Clinic Foundation,Cleveland,OH,16357.09,75177.0
322,MS-DRG,Per cardiovasc procedure w/drug or non-drug-eluting stent w/o MCC,The Cleveland Clinic Foundation,Cleveland,OH,16357.09,75177.0
322,MS-DRG,Percutaneous Cardiovascular Procedures With Intraluminal Device Without McC,Mayo Clinic,Phoenix,AZ,12383.05,81516.04
322,MS-DRG,Percutaneous Cardiovascular Procedures With Intraluminal Device Without Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,6615.72,41402.7
322,MS-DRG,Percutaneous Cardiovascular Procedures With Intraluminal Device Without Mcc,The Johns Hopkins Hospital,Baltimore,MD,15202.57,60639.34
322,MS-DRG,Percutaneous Cardiovascular Procedures with Intraluminal Device without MCC,The Cleveland Clinic Foundation,Cleveland,OH,16357.09,75177.0
324,EAPG,SCREENING FOR BEHAVIORAL CHANGE OR RISK ASSESSMENT,The Mount Sinai Hospital,New York,NY,55.34,133.9
324,MS-DRG,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITHOUT MCC,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,87606.45
324,MS-DRG,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITHOUT MCC,The Mount Sinai Hospital,New York,NY,18373.42,110562.02
324,MS-DRG,Coronary Intravascular Lithotripsy With Intraluminal Device Without McC,Mayo Clinic,Phoenix,AZ,20160.32,74170.5
324,MS-DRG,Coronary Intravascular Lithotripsy With Intraluminal Device Without Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,34712.52,54184.32
324,MS-DRG,Coronary Intravascular Lithotripsy With Intraluminal Device Without Mcc,The Johns Hopkins Hospital,Baltimore,MD,35101.03,38544.31
324,MS-DRG,Coronary Intravascular Lithotripsy with Intraluminal Device without MCC,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,87606.45
324,MS-DRG,URINARY STONES W/O CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,91728.19
326,EAPG,ANESTH LARYNX/TRACH < 1 YR,The Cleveland Clinic Foundation,Cleveland,OH,198.95,230.36
326,MS-DRG,"STOMACH, ESOPHAGEAL & DUODENAL PROC W MCC",The Cleveland Clinic Foundation,Cleveland,OH,16244.0,144100.0
326,MS-DRG,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",The Cleveland Clinic Foundation,Cleveland,OH,16244.0,144100.0
326,MS-DRG,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",The Mount Sinai Hospital,New York,NY,31435.23,189161.39
326,MS-DRG,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,266757.65
326,MS-DRG,"Stomach, Esophageal And Duodenal Procedures With McC",Mayo Clinic,Phoenix,AZ,34492.45,143907.11
326,MS-DRG,"Stomach, Esophageal And Duodenal Procedures With Mcc",Johns Hopkins Howard County Medical Center,Columbia,MD,20292.96,47805.16
326,MS-DRG,"Stomach, Esophageal And Duodenal Procedures With Mcc",The Johns Hopkins Hospital,Baltimore,MD,11600.0,272815.35
327,EAPG,INTENSIVE OUTPATIENT PSYCHIATRIC TREATMENT,The Mount Sinai Hospital,New York,NY,120.29,291.06
327,MS-DRG,"STOMACH, ESOPHAGEAL & DUODENAL PROC W CC",The Cleveland Clinic Foundation,Cleveland,OH,16244.0,74300.0
327,MS-DRG,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",The Cleveland Clinic Foundation,Cleveland,OH,16244.0,74300.0
327,MS-DRG,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",The Mount Sinai Hospital,New York,NY,15457.04,93012.73
327,MS-DRG,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,150783.72
327,MS-DRG,"Stomach, Esophageal And Duodenal Procedures With Cc",Johns Hopkins Howard County Medical Center,Columbia,MD,19513.65,42170.88
327,MS-DRG,"Stomach, Esophageal And Duodenal Procedures With Cc",Mayo Clinic,Phoenix,AZ,16960.31,99429.44
327,MS-DRG,"Stomach, Esophageal And Duodenal Procedures With Cc",The Johns Hopkins Hospital,Baltimore,MD,1715.0,143512.02
328,EAPG,DAY REHABILITATION HALF DAY,The Mount Sinai Hospital,New York,NY,97.47,235.84
328,MS-DRG,"STOMACH, ESOPHAGEAL & DUODENAL PROC W/O CC/MCC",The Cleveland Clinic Foundation,Cleveland,OH,14501.74,46000.0
328,MS-DRG,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",The Cleveland Clinic Foundation,Cleveland,OH,14501.74,46000.0
328,MS-DRG,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",The Mount Sinai Hospital,New York,NY,9886.1,59489.56
328,MS-DRG,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,46325.32
328,MS-DRG,"Stomach, Esophageal And Duodenal Procedures Without Cc/McC",Mayo Clinic,Phoenix,AZ,10847.57,72965.98
328,MS-DRG,"Stomach, Esophageal And Duodenal Procedures Without Cc/Mcc",Johns Hopkins Howard County Medical Center,Columbia,MD,24034.55,24034.55
328,MS-DRG,"Stomach, Esophageal And Duodenal Procedures Without Cc/Mcc",The Johns Hopkins Hospital,Baltimore,MD,10161.03,51512.15
329,EAPG,DAY REHABILITATION FULL DAY,The Mount Sinai Hospital,New York,NY,129.96,314.47
329,MS-DRG,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,131600.0
329,MS-DRG,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,131600.0
329,MS-DRG,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,The Mount Sinai Hospital,New York,NY,27955.63,168222.91
329,MS-DRG,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,131828.95
329,MS-DRG,Major Small And Large Bowel Procedures With McC,Mayo Clinic,Phoenix,AZ,30674.44,115723.79
329,MS-DRG,Major Small And Large Bowel Procedures With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,14574.24,67064.89
329,MS-DRG,Major Small And Large Bowel Procedures With Mcc,The Johns Hopkins Hospital,Baltimore,MD,19873.77,232698.64
330,MS-DRG,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,67400.0
330,MS-DRG,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,67400.0
330,MS-DRG,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,The Mount Sinai Hospital,New York,NY,14681.53,88346.08
330,MS-DRG,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,68075.69
330,MS-DRG,Major Small And Large Bowel Procedures With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,8137.68,58666.49
330,MS-DRG,Major Small And Large Bowel Procedures With Cc,Mayo Clinic,Phoenix,AZ,16109.38,79506.98
330,MS-DRG,Major Small And Large Bowel Procedures With Cc,The Johns Hopkins Hospital,Baltimore,MD,13607.22,129708.7
330,RC,Radiology - Therapeutic,The Mount Sinai Hospital,New York,NY,2200.0,3000.0
331,EAPG,LEVEL I DIAGNOSTIC NUCLEAR MEDICINE,The Mount Sinai Hospital,New York,NY,368.15,890.81
331,MS-DRG,MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,14996.33,46400.0
331,MS-DRG,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,14996.33,46400.0
331,MS-DRG,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,10348.43,62271.68
331,MS-DRG,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,47949.1
331,MS-DRG,Major Small And Large Bowel Procedures Without Cc/McC,Mayo Clinic,Phoenix,AZ,11354.87,67931.54
331,MS-DRG,Major Small And Large Bowel Procedures Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,12089.14,43148.0
331,MS-DRG,Major Small And Large Bowel Procedures Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,12999.3,58298.72
331,RC,Radiology - Therapeutic: Chemotherapy - injected,The Mount Sinai Hospital,New York,NY,1500.0,2652.66
335,EAPG,CLASS I BRACHYTHERAPY SOURCES,The Mount Sinai Hospital,New York,NY,1061.96,2569.63
335,MS-DRG,PERITONEAL ADHESIOLYSIS W MCC,The Cleveland Clinic Foundation,Cleveland,OH,20000.0,108700.0
335,MS-DRG,PERITONEAL ADHESIOLYSIS WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,20000.0,108700.0
335,MS-DRG,PERITONEAL ADHESIOLYSIS WITH MCC,The Mount Sinai Hospital,New York,NY,22126.59,133146.67
335,MS-DRG,PERITONEAL ADHESIOLYSIS WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,104024.26
335,MS-DRG,Peritoneal Adhesiolysis With McC,Mayo Clinic,Phoenix,AZ,24278.5,103409.88
335,MS-DRG,Peritoneal Adhesiolysis With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,35811.22,35811.22
335,MS-DRG,Peritoneal Adhesiolysis With Mcc,The Johns Hopkins Hospital,Baltimore,MD,20541.17,102408.61
335,RC,Radiology - Therapeutic: Chemotherapy - IV,The Mount Sinai Hospital,New York,NY,978.0,2652.66
336,EAPG,CLASS II BRACHYTHERAPY SOURCES,The Mount Sinai Hospital,New York,NY,1486.75,3597.49
336,MS-DRG,PERITONEAL ADHESIOLYSIS W CC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,62100.0
336,MS-DRG,PERITONEAL ADHESIOLYSIS WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,62100.0
336,MS-DRG,PERITONEAL ADHESIOLYSIS WITH CC,The Mount Sinai Hospital,New York,NY,13030.24,78409.42
336,MS-DRG,PERITONEAL ADHESIOLYSIS WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,61063.56
336,MS-DRG,Peritoneal Adhesiolysis With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,9249.72,26600.28
336,MS-DRG,Peritoneal Adhesiolysis With Cc,Mayo Clinic,Phoenix,AZ,14297.49,79302.57
336,MS-DRG,Peritoneal Adhesiolysis With Cc,The Johns Hopkins Hospital,Baltimore,MD,19965.66,74532.51
337,EAPG,CLASS III BRACHYTHERAPY SOURCES,The Mount Sinai Hospital,New York,NY,15496.92,37497.92
337,MS-DRG,PERITONEAL ADHESIOLYSIS W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,13999.41,43100.0
337,MS-DRG,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,13999.41,43100.0
337,MS-DRG,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,9261.6,55731.66
337,MS-DRG,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,44676.06
337,MS-DRG,Peritoneal Adhesiolysis Without Cc/McC,Mayo Clinic,Phoenix,AZ,10162.33,63503.33
337,MS-DRG,Peritoneal Adhesiolysis Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,24062.33,25262.24
337,MS-DRG,Peritoneal Adhesiolysis Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,8126.18,63418.04
345,MS-DRG,MINOR SMALL & LARGE BOWEL PROCEDURES W CC,The Cleveland Clinic Foundation,Cleveland,OH,13600.29,44000.0
345,MS-DRG,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,13600.29,44000.0
345,MS-DRG,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,The Mount Sinai Hospital,New York,NY,9535.17,57377.84
